CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
16386.0,28,2,10.85,2,3,4,234
16387.0,322,1,15.0,4,4,4,444
16389.0,53,4,167.4,3,2,1,321
16392.0,269,1,5.0,4,4,4,444
16393.0,2,12,93.0,1,1,2,112
16394.0,56,5,218.87,3,2,1,321
16395.0,60,5,33.00000000000001,3,2,3,323
16398.0,154,2,83.4,4,3,2,432
16399.0,19,2,13.65,2,3,4,234
16400.0,94,1,15.0,3,4,4,344
16401.0,1,12,469.21,1,1,1,111
16402.0,264,1,15.8,4,4,4,444
16403.0,312,1,16.5,4,4,4,444
16404.0,70,1,15.600000000000001,3,4,4,344
16405.0,302,2,68.65,4,3,2,432
16406.0,18,1,2.55,2,4,4,244
16407.0,12,10,137.60000000000002,1,1,1,111
16409.0,36,5,62.9,2,2,2,222
16411.0,19,1,4.35,2,4,4,244
16412.0,53,1,16.6,3,4,4,344
16413.0,56,1,5.9,3,4,4,344
16414.0,21,2,31.8,2,3,3,233
16415.0,44,1,2.1,2,4,4,244
16416.0,26,3,158.57999999999998,2,2,1,221
16418.0,44,3,23.35,2,2,3,223
16419.0,112,6,150.53,3,1,1,311
16422.0,17,50,4764.419999999999,1,1,1,111
16423.0,24,1,5.04,2,4,4,244
16424.0,191,1,15.9,4,4,4,444
16425.0,302,1,31.8,4,4,3,443
16426.0,2,10,160.75,1,1,1,111
16427.0,263,2,20.639999999999997,4,3,3,433
16429.0,106,1,4.95,3,4,4,344
16430.0,57,1,25.0,3,4,3,343
16431.0,213,3,16.13,4,2,4,424
16432.0,64,1,30.599999999999998,3,4,3,343
16433.0,28,1,6.76,2,4,4,244
16434.0,29,7,110.03,2,1,2,212
16438.0,5,5,57.400000000000006,1,2,2,122
16440.0,7,5,61.34,1,2,2,122
16441.0,67,2,27.1,3,3,3,333
16442.0,1,3,8.910000000000002,1,2,4,124
16444.0,46,4,23.1,2,2,3,223
16445.0,33,1,1.25,2,4,4,244
16446.0,0,2,168471.25,1,3,1,131
16447.0,135,1,19.9,4,4,3,443
16448.0,198,1,10.5,4,4,4,444
16449.0,197,2,50.16,4,3,2,432
16450.0,149,1,40.56,4,4,3,443
16451.0,87,1,6.72,3,4,4,344
16454.0,44,2,6.9,2,3,4,234
16455.0,63,5,89.7,3,2,2,322
16456.0,99,4,57.550000000000004,3,2,2,322
16457.0,218,1,35.7,4,4,3,443
16458.0,2,18,350.1800000000001,1,1,1,111
16460.0,28,3,24.83,2,2,3,223
16461.0,177,1,9.95,4,4,4,444
16462.0,73,3,136.0,3,2,1,321
16463.0,21,4,67.48,2,2,2,222
16464.0,19,3,15.200000000000001,2,2,4,224
16466.0,33,7,67.18,2,1,2,212
16468.0,74,1,62.400000000000006,3,4,2,342
16469.0,23,4,4.28,2,2,4,224
16470.0,51,4,8.47,3,2,4,324
16471.0,274,1,15.8,4,4,4,444
16473.0,164,3,47.0,4,2,2,422
16474.0,7,7,78.92000000000002,1,1,2,112
16475.0,88,4,159.3,3,2,1,321
16477.0,63,6,121.55000000000001,3,1,2,312
16478.0,25,3,77.7,2,2,2,222
16479.0,10,2,40.6,1,3,3,133
16480.0,75,1,10.5,3,4,4,344
16482.0,15,1,6.959999999999999,1,4,4,144
16483.0,192,1,14.95,4,4,4,444
16484.0,173,2,26.7,4,3,3,433
16485.0,77,1,7.5,3,4,4,344
16488.0,33,3,107.95,2,2,2,222
16491.0,46,1,20.28,2,4,3,243
16493.0,79,4,67.92,3,2,2,322
16494.0,296,1,40.56,4,4,3,443
16495.0,3,3,11.549999999999999,1,2,4,124
16496.0,8,3,51.870000000000005,1,2,2,122
16497.0,49,6,149.67000000000002,2,1,1,211
16498.0,161,2,14.1,4,3,4,434
16499.0,360,2,42.5,4,3,3,433
16500.0,4,6,282.65999999999997,1,1,1,111
16503.0,106,4,83.30000000000001,3,2,2,322
16504.0,25,1,1.56,2,4,4,244
16505.0,31,1,358.56000000000006,2,4,1,241
16506.0,19,2,70.5,2,3,2,232
16509.0,296,1,76.5,4,4,2,442
16511.0,21,3,7.35,2,2,4,224
16513.0,4,4,241.2,1,2,1,121
16515.0,52,5,61.449999999999996,3,2,2,322
16516.0,30,1,17.4,2,4,4,244
16517.0,277,1,14.75,4,4,4,444
16518.0,61,2,20.7,3,3,3,333
16519.0,25,2,17.4,2,3,4,234
16520.0,186,3,20.25,4,2,3,423
16523.0,1,21,660.4699999999999,1,1,1,111
16525.0,2,25,2216.4000000000005,1,1,1,111
16526.0,171,1,13.52,4,4,4,444
16527.0,81,1,8.25,3,4,4,344
16528.0,3,1,9.48,1,4,4,144
16529.0,190,1,5.95,4,4,4,444
16531.0,22,7,142.08,2,1,1,211
16532.0,17,3,4516.8,1,2,1,121
16533.0,19,3,21.45,2,2,3,223
16535.0,5,1,15.0,1,4,4,144
16536.0,110,1,8.32,3,4,4,344
16539.0,2,3,205.8,1,2,1,121
16542.0,53,1,53.1,3,4,2,342
16545.0,164,1,25.200000000000003,4,4,3,443
16546.0,290,1,10.2,4,4,4,444
16549.0,10,10,30.28,1,1,3,113
16550.0,108,4,58.05,3,2,2,322
16551.0,95,3,53.64,3,2,2,322
16552.0,242,1,17.700000000000003,4,4,3,443
16553.0,163,12,1075.8600000000001,4,1,1,411
16554.0,42,3,22.449999999999996,2,2,3,223
16555.0,35,2,36.8,2,3,3,233
16556.0,66,7,96.48,3,1,2,312
16557.0,24,2,42.5,2,3,3,233
16558.0,0,19,386.1000000000001,1,1,1,111
16560.0,26,2,29.85,2,3,3,233
16561.0,5,2,35.1,1,3,3,133
16563.0,53,1,15.0,3,4,4,344
16565.0,364,1,17.85,4,4,3,443
16566.0,15,5,299.05999999999995,1,2,1,121
16567.0,194,2,32.85,4,3,3,433
16569.0,3,1,45.0,1,4,3,143
16570.0,15,10,251.06,1,1,1,111
16571.0,26,3,64.5,2,2,2,222
16572.0,127,3,38.25,3,2,3,323
16573.0,84,2,39.0,3,3,3,333
16574.0,71,1,15.0,3,4,4,344
16581.0,182,1,10.2,4,4,4,444
16582.0,113,1,162.72,3,4,1,341
16584.0,80,2,120.8,3,3,2,332
16586.0,248,1,18.0,4,4,3,443
16587.0,232,1,15.0,4,4,4,444
16589.0,71,3,43.85000000000001,3,2,3,323
16591.0,68,1,3.4,3,4,4,344
16592.0,4,16,268.28,1,1,1,111
16593.0,50,3,81.19999999999999,3,2,2,322
16594.0,75,1,1.25,3,4,4,344
16595.0,61,1,10.5,3,4,4,344
16596.0,15,1,25.200000000000003,1,4,3,143
16597.0,4,1,20.52,1,4,3,143
16598.0,285,1,9.899999999999999,4,4,4,444
16600.0,4,6,88.9,1,1,2,112
16601.0,40,1,17.4,2,4,4,244
16602.0,36,1,10.2,2,4,4,244
16603.0,74,2,19.6,3,3,3,333
16607.0,17,14,570.53,1,1,1,111
16609.0,15,7,143.86,1,1,1,111
16610.0,219,1,17.700000000000003,4,4,3,443
16611.0,186,1,5.04,4,4,4,444
16612.0,32,4,59.06,2,2,2,222
16613.0,70,1,16.6,3,4,4,344
16614.0,182,1,15.600000000000001,4,4,4,444
16616.0,15,2,25.08,1,3,3,133
16617.0,235,1,53.1,4,4,2,442
16618.0,31,5,113.61000000000001,2,2,2,222
16619.0,263,1,11.399999999999999,4,4,4,444
16620.0,3,2,40.3,1,3,3,133
16621.0,51,4,78.1,3,2,2,322
16623.0,245,1,8.850000000000001,4,4,4,444
16624.0,80,2,21.15,3,3,3,333
16625.0,274,1,8.5,4,4,4,444
16626.0,0,17,856.4699999999999,1,1,1,111
16627.0,79,1,18.72,3,4,3,343
16628.0,29,5,190.39999999999998,2,2,1,221
16629.0,73,2,7.56,3,3,4,334
16633.0,17,6,161.14999999999998,1,1,1,111
16634.0,222,1,53.1,4,4,2,442
16637.0,32,4,73.98,2,2,2,222
16638.0,22,9,179.56,2,1,1,211
16639.0,31,3,60.5,2,2,2,222
16641.0,105,1,17.700000000000003,3,4,3,343
16642.0,4,2,81.4,1,3,2,132
16643.0,245,1,27.0,4,4,3,443
16644.0,177,2,24.14,4,3,3,433
16647.0,169,2,22.439999999999998,4,3,3,433
16648.0,42,1,15.0,2,4,4,244
16650.0,71,1,5.04,3,4,4,344
16652.0,58,7,415.9800000000001,3,1,1,311
16653.0,16,2,76.80000000000001,1,3,2,132
16654.0,141,3,75.10000000000001,4,2,2,422
16655.0,17,6,395.92,1,1,1,111
16656.0,22,15,1720.0199999999995,2,1,1,211
16657.0,9,4,40.59,1,2,3,123
16659.0,189,1,20.4,4,4,3,443
16660.0,16,4,593.36,1,2,1,121
16665.0,362,1,25.5,4,4,3,443
16666.0,19,1,1.9500000000000002,2,4,4,244
16667.0,68,2,29.1,3,3,3,333
16668.0,15,6,79.98,1,1,2,112
16669.0,23,3,49.15,2,2,2,222
16670.0,16,11,168.92000000000002,1,1,1,111
16671.0,28,3,1050.39,2,2,1,221
16672.0,2,20,1440.48,1,1,1,111
16674.0,54,2,9.7,3,3,4,334
16676.0,33,4,58.58,2,2,2,222
16678.0,2,12,267.35999999999996,1,1,1,111
16680.0,43,1,16.5,2,4,4,244
16681.0,72,6,417.96000000000004,3,1,1,311
16682.0,4,5,230.35999999999999,1,2,1,121
16684.0,4,28,7700.08,1,1,1,111
16685.0,61,2,10.75,3,3,4,334
16686.0,47,7,54.800000000000004,2,1,2,212
16688.0,1,4,68.84,1,2,2,122
16689.0,75,2,85.84,3,3,2,332
16690.0,72,2,67.19999999999999,3,3,2,332
16692.0,256,2,158.5,4,3,1,431
16693.0,68,2,31.3,3,3,3,333
16696.0,135,4,301.5,4,2,1,421
16697.0,241,1,0.95,4,4,4,444
16698.0,226,2,1020.0,4,3,1,431
16700.0,8,12,266.53000000000003,1,1,1,111
16701.0,8,13,785.7399999999999,1,1,1,111
16705.0,0,20,1377.62,1,1,1,111
16706.0,37,3,33.3,2,2,3,223
16708.0,45,1,19.8,2,4,3,243
16709.0,84,5,175.20000000000002,3,2,1,321
16710.0,19,9,94.08,2,1,2,212
16711.0,3,5,617.52,1,2,1,121
16712.0,9,11,379.94000000000005,1,1,1,111
16713.0,18,14,343.28,2,1,1,211
16714.0,218,3,27.5,4,2,3,423
16715.0,78,1,6.959999999999999,3,4,4,344
16716.0,266,2,901.2,4,3,1,431
16717.0,23,5,166.22,2,2,1,221
16719.0,14,6,61.7,1,1,2,112
16720.0,26,1,2.25,2,4,4,244
16721.0,262,1,2.6,4,4,4,444
16722.0,17,11,259.69000000000005,1,1,1,111
16723.0,91,2,177.75,3,3,1,331
16725.0,302,6,28.5,4,1,3,413
16726.0,26,5,90.6,2,2,2,222
16727.0,364,1,16.5,4,4,4,444
16728.0,46,4,64.86999999999999,2,2,2,222
16729.0,38,21,288.97,2,1,1,211
16730.0,52,3,35.769999999999996,3,2,3,323
16732.0,31,1,64.19999999999999,2,4,2,242
16734.0,52,3,19.6,3,2,3,323
16735.0,78,5,96.07000000000001,3,2,2,322
16737.0,53,1,417.59999999999997,3,4,1,341
16738.0,297,1,3.75,4,4,4,444
16739.0,176,1,19.799999999999997,4,4,3,443
16742.0,46,1,464.9,2,4,1,241
16743.0,29,7,70.08,2,1,2,212
16744.0,11,7,15.599999999999998,1,1,4,114
16745.0,86,17,557.03,3,1,1,311
16746.0,4,18,307.01,1,1,1,111
16747.0,37,2,38.04,2,3,3,233
16748.0,17,5,136.1,1,2,1,121
16750.0,44,5,26.09,2,2,3,223
16751.0,30,1,918.0,2,4,1,241
16753.0,58,1,0.75,3,4,4,344
16755.0,114,3,36.9,3,2,3,323
16756.0,214,1,15.0,4,4,4,444
16757.0,318,1,5.04,4,4,4,444
16758.0,65,1,16.4,3,4,4,344
16759.0,7,3,52.0,1,2,2,122
16761.0,96,1,46.800000000000004,3,4,2,342
16762.0,19,3,94.95000000000002,2,2,2,222
16763.0,198,1,89.69999999999999,4,4,2,442
16764.0,3,13,50.24,1,1,2,112
16765.0,294,1,34.0,4,4,3,443
16766.0,273,2,54.900000000000006,4,3,2,432
16767.0,30,11,413.43,2,1,1,211
16768.0,47,3,41.65,2,2,3,223
16769.0,260,1,5.9,4,4,4,444
16770.0,57,4,37.949999999999996,3,2,3,323
16771.0,33,5,46.51,2,2,2,222
16773.0,57,1,23.400000000000002,3,4,3,343
16774.0,67,4,49.449999999999996,3,2,2,322
16775.0,10,10,81.95,1,1,2,112
16776.0,60,1,6.5,3,4,4,344
16777.0,80,2,14.11,3,3,4,334
16778.0,74,2,23.28,3,3,3,333
16779.0,2,21,1171.33,1,1,1,111
16780.0,100,2,26.25,3,3,3,333
16782.0,10,13,213.3,1,1,1,111
16784.0,19,1,30.0,2,4,3,243
16788.0,123,2,2.44,3,3,4,334
16789.0,8,1,19.799999999999997,1,4,3,143
16790.0,3,6,119.15,1,1,2,112
16791.0,29,7,36.97,2,1,3,213
16792.0,282,2,13.7,4,3,4,434
16793.0,57,1,10.2,3,4,4,344
16794.0,1,10,55.400000000000006,1,1,2,112
16795.0,365,1,16.15,4,4,4,444
16796.0,89,1,6.64,3,4,4,344
16800.0,11,1,4.95,1,4,4,144
16801.0,163,4,68.35,4,2,2,422
16803.0,65,1,10.0,3,4,4,344
16804.0,23,3,9.66,2,2,4,224
16805.0,173,2,12.95,4,3,4,434
16806.0,103,4,46.739999999999995,3,2,2,322
16807.0,142,3,49.980000000000004,4,2,2,422
16808.0,99,2,74.25,3,3,2,332
16809.0,23,5,32.84,2,2,3,223
16810.0,192,1,20.8,4,4,3,443
16811.0,4,2,47.85,1,3,2,132
16812.0,360,1,87.6,4,4,2,442
16813.0,8,10,70.07,1,1,2,112
16814.0,14,20,507.59999999999997,1,1,1,111
16816.0,103,4,69.33000000000001,3,2,2,322
16817.0,2,8,159.8,1,1,1,111
16818.0,10,11,184.74999999999997,1,1,1,111
16820.0,95,1,23.4,3,4,3,343
16823.0,227,1,8.25,4,4,4,444
16824.0,15,2,40.35,1,3,3,133
16825.0,38,2,89.28,2,3,2,232
16826.0,51,1,17.4,3,4,4,344
16828.0,93,2,27.6,3,3,3,333
16829.0,156,1,12.600000000000001,4,4,4,444
16830.0,38,1,20.28,2,4,3,243
16832.0,184,3,99.35,4,2,2,422
16833.0,1,4,66.6,1,2,2,122
16834.0,227,1,30.0,4,4,3,443
16835.0,128,1,15.9,3,4,4,344
16836.0,39,2,91.26,2,3,2,232
16837.0,31,11,524.6800000000001,2,1,1,211
16838.0,197,2,23.479999999999997,4,3,3,433
16839.0,8,33,3575.24,1,1,1,111
16841.0,36,6,91.41999999999999,2,1,2,212
16842.0,100,3,36.7,3,2,3,323
16843.0,42,16,430.78000000000003,2,1,1,211
16846.0,50,1,24.96,3,4,3,343
16847.0,43,1,15.0,2,4,4,244
16848.0,52,1,34.68,3,4,3,343
16849.0,186,1,17.700000000000003,4,4,3,443
16850.0,333,1,19.799999999999997,4,4,3,443
16851.0,4,3,25.619999999999997,1,2,3,123
16852.0,10,2,23.6,1,3,3,133
16855.0,23,2,34.8,2,3,3,233
16856.0,14,1,17.700000000000003,1,4,3,143
16859.0,144,2,25.08,4,3,3,433
16861.0,59,2,55.56,3,3,2,332
16863.0,31,1,10.5,2,4,4,244
16866.0,140,3,119.85,4,2,2,422
16869.0,22,4,16.57,2,2,4,224
16871.0,22,6,198.8,2,1,1,211
16872.0,77,3,285.27,3,2,1,321
16873.0,4,6,121.46000000000001,1,1,2,112
16875.0,67,5,86.92000000000002,3,2,2,322
16877.0,12,6,58.19000000000001,1,1,2,112
16878.0,84,1,9.5,3,4,4,344
16880.0,30,7,44.66,2,1,3,213
16881.0,66,1,432.0,3,4,1,341
16882.0,66,3,38.2,3,2,3,323
16883.0,187,1,7.95,4,4,4,444
16884.0,37,2,37.7,2,3,3,233
16885.0,15,3,28.48,1,2,3,123
16887.0,35,1,6.75,2,4,4,244
16889.0,194,3,31.560000000000002,4,2,3,423
16891.0,1,4,36.44,1,2,3,123
16892.0,1,5,54.35,1,2,2,122
16895.0,64,1,5.0,3,4,4,344
16897.0,299,2,13.15,4,3,4,434
16898.0,26,2,4.63,2,3,4,234
16899.0,7,6,63.6,1,1,2,112
16900.0,16,3,46.59,1,2,2,122
16902.0,116,1,37.5,3,4,3,343
16903.0,29,1,8.25,2,4,4,244
16904.0,4,14,218.04999999999998,1,1,1,111
16905.0,5,6,88.65,1,1,2,112
16906.0,81,4,35.0,3,2,3,323
16907.0,29,5,28.409999999999997,2,2,3,223
16909.0,72,1,77.75999999999999,3,4,2,342
16910.0,4,8,26.46,1,1,3,113
16912.0,28,11,295.04,2,1,1,211
16913.0,290,1,39.15,4,4,3,443
16914.0,36,1,9.95,2,4,4,244
16915.0,9,6,74.85,1,1,2,112
16916.0,23,1,3.3,2,4,4,244
16917.0,276,1,122.39999999999999,4,4,1,441
16918.0,49,6,78.9,2,1,2,212
16919.0,156,10,200.4,4,1,1,411
16921.0,61,1,1.68,3,4,4,344
16923.0,12,19,453.8,1,1,1,111
16924.0,21,3,3.86,2,2,4,224
16927.0,115,3,285.6,3,2,1,321
16928.0,80,16,201.49,3,1,1,311
16929.0,3,7,126.77999999999999,1,1,1,111
16930.0,26,3,15.100000000000001,2,2,4,224
16931.0,5,20,86.49,1,1,2,112
16932.0,53,1,8.25,3,4,4,344
16933.0,1,2,67.92,1,3,2,132
16934.0,54,2,32.150000000000006,3,3,3,333
16936.0,25,1,9.899999999999999,2,4,4,244
16938.0,8,4,44.85,1,2,3,123
16940.0,52,3,30.45,3,2,3,323
16942.0,12,9,68.66000000000001,1,1,2,112
16943.0,211,3,125.8,4,2,1,421
16945.0,21,19,313.21000000000004,2,1,1,211
16947.0,235,1,27.04,4,4,3,443
16948.0,138,3,75.0,4,2,2,422
16949.0,3,6,153.42000000000002,1,1,1,111
16950.0,56,2,132.0,3,3,1,331
16951.0,134,3,45.2,3,2,2,322
16952.0,109,2,12.19,3,3,4,334
16953.0,30,1,20.8,2,4,3,243
16954.0,0,9,750.7500000000001,1,1,1,111
16955.0,184,2,46.35,4,3,2,432
16956.0,17,1,17.85,1,4,3,143
16957.0,239,2,102.6,4,3,2,432
16959.0,87,1,12.75,3,4,4,344
16960.0,38,3,4.880000000000001,2,2,4,224
16961.0,116,1,20.0,3,4,3,343
16963.0,187,1,15.0,4,4,4,444
16965.0,226,1,9.120000000000001,4,4,4,444
16966.0,8,7,434.4099999999999,1,1,1,111
16967.0,189,1,15.0,4,4,4,444
16968.0,4,2,30.450000000000003,1,3,3,133
16969.0,39,3,79.32000000000001,2,2,2,222
16971.0,38,1,125.0,2,4,1,241
16976.0,267,1,76.32000000000001,4,4,2,442
16978.0,77,1,8.5,3,4,4,344
16979.0,3,6,115.02,1,1,2,112
16980.0,255,2,19.349999999999998,4,3,3,433
16982.0,60,1,17.0,3,4,4,344
16983.0,12,6,72.18,1,1,2,112
16984.0,88,2,8.850000000000001,3,3,4,334
16985.0,17,10,484.84000000000003,1,1,1,111
16986.0,29,2,1810.8,2,3,1,231
16987.0,3,7,64.22,1,1,2,112
16988.0,5,1,19.799999999999997,1,4,3,143
16989.0,7,6,405.54999999999995,1,1,1,111
16990.0,218,1,179.0,4,4,1,441
16992.0,10,5,106.64999999999999,1,2,2,122
16996.0,30,6,271.94000000000005,2,1,1,211
16997.0,288,3,156.0,4,2,1,421
16998.0,149,4,295.0,4,2,1,421
16999.0,23,2,29.75,2,3,3,233
17001.0,0,11,229.90000000000003,1,1,1,111
17002.0,85,3,135.2,3,2,1,321
17004.0,46,2,42.05,2,3,3,233
17006.0,4,4,91.28,1,2,2,122
17007.0,50,6,92.92,3,1,2,312
17010.0,18,1,10.2,2,4,4,244
17011.0,30,1,19.8,2,4,3,243
17014.0,8,3,80.45,1,2,2,122
17015.0,28,3,43.5,2,2,3,223
17017.0,2,17,823.4,1,1,1,111
17018.0,40,2,92.7,2,3,2,232
17019.0,11,3,14.700000000000001,1,2,4,124
17022.0,31,1,20.8,2,4,3,243
17024.0,45,3,95.85,2,2,2,222
17025.0,60,1,30.0,3,4,3,343
17026.0,185,1,121.67999999999999,4,4,1,441
17027.0,78,6,38.7,3,1,3,313
17029.0,110,2,716.0,3,3,1,331
17030.0,63,1,2.9,3,4,4,344
17031.0,11,2,83.2,1,3,2,132
17033.0,86,3,221.75999999999996,3,2,1,321
17034.0,16,3,25.08,1,2,3,123
17035.0,245,2,53.11999999999999,4,3,2,432
17037.0,87,1,25.5,3,4,3,343
17038.0,30,1,5.95,2,4,4,244
17040.0,137,1,175.2,4,4,1,441
17041.0,26,3,36.6,2,2,3,223
17042.0,2,5,88.8,1,2,2,122
17043.0,32,4,148.20000000000002,2,2,1,221
17044.0,25,1,101.76,2,4,2,242
17045.0,113,3,56.46,3,2,2,322
17046.0,157,1,30.0,4,4,3,443
17047.0,85,3,55.26,3,2,2,322
17048.0,117,3,75.35,3,2,2,322
17049.0,2,9,259.33000000000004,1,1,1,111
17050.0,96,6,71.4,3,1,2,312
17051.0,194,1,2.5,4,4,4,444
17052.0,28,1,11.8,2,4,4,244
17053.0,130,1,35.400000000000006,3,4,3,343
17054.0,28,5,89.22999999999999,2,2,2,222
17058.0,81,3,58.400000000000006,3,2,2,322
17059.0,29,4,51.59,2,2,2,222
17060.0,266,1,17.700000000000003,4,4,3,443
17061.0,73,11,710.98,3,1,1,311
17062.0,313,3,14.260000000000002,4,2,4,424
17063.0,21,7,174.6,2,1,1,211
17064.0,58,3,104.8,3,2,2,322
17068.0,12,20,459.75000000000006,1,1,1,111
17069.0,28,8,126.92000000000002,2,1,1,211
17070.0,114,1,3.95,3,4,4,344
17071.0,28,9,247.0,2,1,1,211
17073.0,17,4,23.02,1,2,3,123
17075.0,17,4,21.419999999999998,1,2,3,123
17076.0,36,3,93.9,2,2,2,222
17078.0,36,2,69.0,2,3,2,232
17079.0,78,1,59.400000000000006,3,4,2,342
17080.0,22,2,142.32,2,3,1,231
17081.0,25,2,6.37,2,3,4,234
17082.0,33,2,46.160000000000004,2,3,2,232
17083.0,109,3,93.4,3,2,2,322
17084.0,35,2,38.4,2,3,3,233
17085.0,123,5,38.81,3,2,3,323
17086.0,7,6,214.89999999999998,1,1,1,111
17088.0,28,4,77.22,2,2,2,222
17090.0,4,7,545.77,1,1,1,111
17091.0,2,8,116.39,1,1,2,112
17092.0,50,4,48.230000000000004,3,2,2,322
17094.0,322,1,8.5,4,4,4,444
17095.0,22,3,36.91,2,2,3,223
17096.0,15,4,81.44,1,2,2,122
17100.0,18,2,29.85,2,3,3,233
17101.0,10,4,256.0,1,2,1,121
17102.0,261,1,25.5,4,4,3,443
17105.0,159,2,14.3,4,3,4,434
17107.0,33,6,545.1,2,1,1,211
17109.0,29,6,38.5,2,1,3,213
17110.0,165,1,16.5,4,4,4,444
17111.0,47,1,15.0,2,4,4,244
17114.0,5,8,72.35000000000001,1,1,2,112
17115.0,8,3,60.599999999999994,1,2,2,122
17117.0,288,1,17.0,4,4,4,444
17118.0,317,1,16.5,4,4,4,444
17119.0,3,2,29.3,1,3,3,133
17120.0,233,1,16.5,4,4,4,444
17122.0,119,1,19.799999999999997,3,4,3,343
17123.0,161,1,25.200000000000003,4,4,3,443
17124.0,185,1,15.9,4,4,4,444
17125.0,50,1,15.0,3,4,4,344
17126.0,152,5,13.959999999999999,4,2,4,424
17128.0,334,1,5.9,4,4,4,444
17131.0,5,5,86.8,1,2,2,122
17133.0,15,7,1174.6999999999998,1,1,1,111
17134.0,106,2,35.45,3,3,3,333
17135.0,16,6,254.89999999999998,1,1,1,111
17138.0,275,1,17.9,4,4,3,443
17139.0,15,12,355.71999999999997,1,1,1,111
17140.0,247,1,7.5,4,4,4,444
17142.0,239,1,35.849999999999994,4,4,3,443
17144.0,1,2,30.6,1,3,3,133
17146.0,105,3,202.55,3,2,1,321
17147.0,22,4,78.72,2,2,2,222
17148.0,51,1,8.5,3,4,4,344
17152.0,194,3,195.55,4,2,1,421
17153.0,24,1,17.85,2,4,3,243
17154.0,75,1,24.96,3,4,3,343
17155.0,17,2,74.0,1,3,2,132
17157.0,7,2,37.199999999999996,1,3,3,133
17158.0,32,3,72.75,2,2,2,222
17159.0,21,3,80.25,2,2,2,222
17160.0,31,6,92.96000000000001,2,1,2,212
17162.0,28,10,132.5,2,1,1,211
17163.0,21,2,131.7,2,3,1,231
17164.0,32,7,128.46,2,1,1,211
17165.0,284,1,19.9,4,4,3,443
17166.0,38,2,37.35,2,3,3,233
17169.0,57,2,33.9,3,3,3,333
17171.0,289,1,5.04,4,4,4,444
17172.0,78,1,13.919999999999998,3,4,4,344
17173.0,5,8,520.8000000000001,1,1,1,111
17174.0,217,1,19.5,4,4,3,443
17175.0,44,4,137.65,2,2,1,221
17176.0,201,1,10.2,4,4,4,444
17179.0,178,3,18.520000000000003,4,2,3,423
17180.0,56,4,10.979999999999999,3,2,4,324
17181.0,57,1,1.65,3,4,4,344
17183.0,7,6,432.03,1,1,1,111
17186.0,46,2,144.0,2,3,1,231
17187.0,226,1,30.599999999999998,4,4,3,443
17188.0,11,7,265.72,1,1,1,111
17189.0,106,2,6.6899999999999995,3,3,4,334
17190.0,58,2,205.4,3,3,1,331
17191.0,28,4,61.75,2,2,2,222
17193.0,35,7,421.05999999999995,2,1,1,211
17194.0,273,2,11.65,4,3,4,434
17197.0,29,1,30.0,2,4,3,243
17198.0,23,2,6.460000000000001,2,3,4,234
17201.0,53,1,0.65,3,4,4,344
17203.0,35,6,112.66000000000001,2,1,2,212
17204.0,175,4,149.45999999999998,4,2,1,421
17205.0,53,1,15.12,3,4,4,344
17206.0,53,1,34.68,3,4,3,343
17211.0,26,7,114.55,2,1,2,212
17212.0,253,1,3.95,4,4,4,444
17213.0,40,6,131.22000000000003,2,1,1,211
17214.0,60,6,131.6,3,1,1,311
17217.0,234,1,11.8,4,4,4,444
17218.0,4,9,38.64000000000001,1,1,3,113
17219.0,31,1,5.0,2,4,4,244
17220.0,24,14,142.38,2,1,1,211
17221.0,7,2,10.8,1,3,4,134
17222.0,65,1,7.5,3,4,4,344
17223.0,310,1,25.5,4,4,3,443
17226.0,308,1,3.3600000000000003,4,4,4,444
17227.0,18,5,43.29,2,2,3,223
17228.0,15,6,62.919999999999995,1,1,2,112
17229.0,96,2,4.15,3,3,4,334
17230.0,264,8,258.9,4,1,1,411
17231.0,12,10,65.20000000000002,1,1,2,112
17232.0,2,2,39.3,1,3,3,133
17233.0,35,1,23.4,2,4,3,243
17234.0,182,1,4.95,4,4,4,444
17235.0,25,1,6.75,2,4,4,244
17236.0,12,6,80.85,1,1,2,112
17237.0,11,2,7.93,1,3,4,134
17238.0,2,15,79.59,1,1,2,112
17239.0,312,1,6.6000000000000005,4,4,4,444
17242.0,108,2,99.60000000000001,3,3,2,332
17243.0,1,25,559.8,1,1,1,111
17244.0,53,1,51.0,3,4,2,342
17245.0,204,1,15.299999999999999,4,4,4,444
17247.0,15,1,2.08,1,4,4,144
17248.0,120,1,4.95,3,4,4,344
17250.0,3,2,24.299999999999997,1,3,3,133
17251.0,362,1,4.25,4,4,4,444
17252.0,116,2,13.35,3,3,4,334
17253.0,18,1,14.56,2,4,4,244
17254.0,4,2,1.34,1,3,4,134
17255.0,40,2,9.64,2,3,4,234
17256.0,107,2,140.4,3,3,1,331
17259.0,148,1,2.08,4,4,4,444
17262.0,52,4,650.5500000000001,3,2,1,321
17263.0,208,1,0.95,4,4,4,444
17265.0,138,2,7.88,4,3,4,434
17266.0,2,3,8.2,1,2,4,124
17267.0,127,2,26.4,3,3,3,333
17268.0,107,4,449.12,3,2,1,321
17272.0,42,4,86.39999999999999,2,2,2,222
17274.0,35,1,0.83,2,4,4,244
17277.0,227,2,25.799999999999997,4,3,3,433
17278.0,241,1,25.5,4,4,3,443
17279.0,57,1,51.0,3,4,2,342
17282.0,130,3,460.02000000000004,3,2,1,321
